state,year,quarter,district,registered_users
Telangana,2022,1,Unknown,592752
Telangana,2022,1,Unknown,465349
Telangana,2022,2,Unknown,4519625
Telangana,2022,2,Unknown,3911372
Telangana,2022,2,Unknown,3297882
Telangana,2022,2,Unknown,1051378
Telangana,2022,2,Unknown,838533
Telangana,2022,2,Unknown,719911
Telangana,2022,2,Unknown,685755
Telangana,2022,2,Unknown,662427
Telangana,2022,2,Unknown,624054
Telangana,2022,2,Unknown,491003
Telangana,2022,3,Unknown,4739891
Telangana,2022,3,Unknown,4105107
Telangana,2022,3,Unknown,3463208
Telangana,2022,3,Unknown,1106571
Telangana,2022,3,Unknown,881363
Telangana,2022,3,Unknown,758377
Telangana,2022,3,Unknown,721877
Telangana,2022,3,Unknown,697031
Telangana,2022,3,Unknown,656534
Telangana,2022,3,Unknown,517431
Telangana,2022,4,Unknown,4962214
Telangana,2022,4,Unknown,4296707
Telangana,2022,4,Unknown,3628619
Telangana,2022,4,Unknown,1159594
Telangana,2022,4,Unknown,923715
Telangana,2022,4,Unknown,793688
Telangana,2022,4,Unknown,755705
Telangana,2022,4,Unknown,729287
Telangana,2022,4,Unknown,687385
Telangana,2022,4,Unknown,542203
Telangana,2023,1,Unknown,5176899
Telangana,2023,1,Unknown,4483193
Telangana,2023,1,Unknown,3787461
Telangana,2023,1,Unknown,1212607
Telangana,2023,1,Unknown,964802
Telangana,2023,1,Unknown,830827
Telangana,2023,1,Unknown,790500
Telangana,2023,1,Unknown,761985
Telangana,2023,1,Unknown,718193
Telangana,2023,1,Unknown,567571
Telangana,2023,2,Unknown,5349842
Telangana,2023,2,Unknown,4638501
Telangana,2023,2,Unknown,3918732
Telangana,2023,2,Unknown,1259927
Telangana,2023,2,Unknown,1000275
Telangana,2023,2,Unknown,866073
Telangana,2023,2,Unknown,822976
Telangana,2023,2,Unknown,792269
Telangana,2023,2,Unknown,745882
Telangana,2023,2,Unknown,591314
Telangana,2023,3,Unknown,5543537
Telangana,2023,3,Unknown,4809474
Telangana,2023,3,Unknown,4064256
Telangana,2023,3,Unknown,1310211
Telangana,2023,3,Unknown,1039220
Telangana,2023,3,Unknown,902281
Telangana,2023,3,Unknown,857112
Telangana,2023,3,Unknown,823846
Telangana,2023,3,Unknown,775594
Telangana,2023,3,Unknown,616038
Telangana,2023,4,Unknown,5720710
Telangana,2023,4,Unknown,4964411
Telangana,2023,4,Unknown,4195726
Telangana,2023,4,Unknown,1356536
Telangana,2023,4,Unknown,1075692
Telangana,2023,4,Unknown,936167
Telangana,2023,4,Unknown,888902
Telangana,2023,4,Unknown,854338
Telangana,2023,4,Unknown,803398
Telangana,2023,4,Unknown,638916
Telangana,2024,1,Unknown,5928930
Telangana,2024,1,Unknown,5149421
Telangana,2024,1,Unknown,4352811
Telangana,2024,1,Unknown,1411306
Telangana,2024,1,Unknown,1117693
Telangana,2024,1,Unknown,975830
Telangana,2024,1,Unknown,925918
Telangana,2024,1,Unknown,889165
Telangana,2024,1,Unknown,835681
Telangana,2024,1,Unknown,666127
Telangana,2024,2,Unknown,6138190
Telangana,2024,2,Unknown,5331711
Telangana,2024,2,Unknown,4507995
Telangana,2024,2,Unknown,1463908
Telangana,2024,2,Unknown,1159405
Telangana,2024,2,Unknown,1013537
Telangana,2024,2,Unknown,961211
Telangana,2024,2,Unknown,923061
Telangana,2024,2,Unknown,867377
Telangana,2024,2,Unknown,691518
Telangana,2024,3,Unknown,5769438
Telangana,2024,3,Unknown,5757304
Telangana,2024,3,Unknown,4907703
Telangana,2024,3,Unknown,1478576
Telangana,2024,3,Unknown,891370
Telangana,2024,3,Unknown,835287
Telangana,2024,3,Unknown,804962
Telangana,2024,3,Unknown,745395
Telangana,2024,3,Unknown,712869
Telangana,2024,3,Unknown,599724
Telangana,2024,4,Unknown,5988320
Telangana,2024,4,Unknown,5916910
Telangana,2024,4,Unknown,5063017
Telangana,2024,4,Unknown,1526801
Telangana,2024,4,Unknown,918096
Telangana,2024,4,Unknown,856881
Telangana,2024,4,Unknown,825840
Telangana,2024,4,Unknown,765956
Telangana,2024,4,Unknown,734921
Telangana,2024,4,Unknown,617451
Tripura,2018,1,Unknown,27242
Tripura,2018,1,Unknown,5361
Tripura,2018,1,Unknown,4664
Tripura,2018,1,Unknown,4509
Tripura,2018,1,Unknown,4432
Tripura,2018,1,Unknown,3448
Tripura,2018,1,Unknown,3017
Tripura,2018,1,Unknown,2484
Tripura,2018,2,Unknown,40345
Tripura,2018,2,Unknown,8068
Tripura,2018,2,Unknown,7217
Tripura,2018,2,Unknown,6973
Tripura,2018,2,Unknown,6702
Tripura,2018,2,Unknown,5549
Tripura,2018,2,Unknown,4674
Tripura,2018,2,Unknown,3841
Tripura,2018,3,Unknown,53531
Tripura,2018,3,Unknown,12286
Tripura,2018,3,Unknown,10803
Tripura,2018,3,Unknown,10168
Tripura,2018,3,Unknown,9771
Tripura,2018,3,Unknown,8039
Tripura,2018,3,Unknown,6816
Tripura,2018,3,Unknown,5460
Tripura,2018,4,Unknown,67549
Tripura,2018,4,Unknown,16426
Tripura,2018,4,Unknown,14973
Tripura,2018,4,Unknown,13542
Tripura,2018,4,Unknown,13150
Tripura,2018,4,Unknown,10877
Tripura,2018,4,Unknown,9488
Tripura,2018,4,Unknown,7260
Tripura,2019,1,Unknown,79732
Tripura,2019,1,Unknown,19784
Tripura,2019,1,Unknown,18086
Tripura,2019,1,Unknown,16370
Tripura,2019,1,Unknown,15986
Tripura,2019,1,Unknown,13219
Tripura,2019,1,Unknown,11327
Tripura,2019,1,Unknown,8750
Tripura,2019,2,Unknown,93241
Tripura,2019,2,Unknown,23743
Tripura,2019,2,Unknown,21673
Tripura,2019,2,Unknown,19505
Tripura,2019,2,Unknown,19437
Tripura,2019,2,Unknown,15893
Tripura,2019,2,Unknown,13523
Tripura,2019,2,Unknown,10629
Tripura,2019,3,Unknown,104949
Tripura,2019,3,Unknown,26573
Tripura,2019,3,Unknown,24332
Tripura,2019,3,Unknown,22522
Tripura,2019,3,Unknown,21722
Tripura,2019,3,Unknown,18140
Tripura,2019,3,Unknown,15092
Tripura,2019,3,Unknown,12126
Tripura,2019,4,Unknown,114108
Tripura,2019,4,Unknown,29753
Tripura,2019,4,Unknown,27322
Tripura,2019,4,Unknown,25703
Tripura,2019,4,Unknown,24160
Tripura,2019,4,Unknown,20609
Tripura,2019,4,Unknown,16819
Tripura,2019,4,Unknown,13824
Tripura,2020,1,Unknown,124538
Tripura,2020,1,Unknown,32716
Tripura,2020,1,Unknown,30379
Tripura,2020,1,Unknown,28648
Tripura,2020,1,Unknown,26688
Tripura,2020,1,Unknown,22808
Tripura,2020,1,Unknown,18592
Tripura,2020,1,Unknown,15593
Tripura,2020,2,Unknown,137156
Tripura,2020,2,Unknown,36522
Tripura,2020,2,Unknown,35017
Tripura,2020,2,Unknown,32851
Tripura,2020,2,Unknown,30323
Tripura,2020,2,Unknown,26043
Tripura,2020,2,Unknown,20922
Tripura,2020,2,Unknown,17832
Tripura,2020,3,Unknown,151432
Tripura,2020,3,Unknown,40797
Tripura,2020,3,Unknown,39970
Tripura,2020,3,Unknown,37284
Tripura,2020,3,Unknown,34073
Tripura,2020,3,Unknown,29515
Tripura,2020,3,Unknown,23565
Tripura,2020,3,Unknown,20095
Tripura,2020,4,Unknown,163752
Tripura,2020,4,Unknown,43899
Tripura,2020,4,Unknown,43722
Tripura,2020,4,Unknown,40886
Tripura,2020,4,Unknown,37129
Tripura,2020,4,Unknown,32210
Tripura,2020,4,Unknown,25507
Tripura,2020,4,Unknown,22005
Tripura,2021,1,Unknown,175841
Tripura,2021,1,Unknown,47052
Tripura,2021,1,Unknown,46925
Tripura,2021,1,Unknown,44051
Tripura,2021,1,Unknown,39920
Tripura,2021,1,Unknown,34747
Tripura,2021,1,Unknown,27361
Tripura,2021,1,Unknown,23739
Tripura,2021,2,Unknown,188123
Tripura,2021,2,Unknown,50606
Tripura,2021,2,Unknown,50556
Tripura,2021,2,Unknown,47392
Tripura,2021,2,Unknown,42972
Tripura,2021,2,Unknown,37460
Tripura,2021,2,Unknown,29432
Tripura,2021,2,Unknown,25612
Tripura,2021,3,Unknown,202122
Tripura,2021,3,Unknown,54797
Tripura,2021,3,Unknown,54747
Tripura,2021,3,Unknown,51321
Tripura,2021,3,Unknown,46535
Tripura,2021,3,Unknown,40679
Tripura,2021,3,Unknown,31900
Tripura,2021,3,Unknown,27828
Tripura,2021,4,Unknown,215860
Tripura,2021,4,Unknown,58818
Tripura,2021,4,Unknown,58777
Tripura,2021,4,Unknown,55009
Tripura,2021,4,Unknown,49981
Tripura,2021,4,Unknown,43705
Tripura,2021,4,Unknown,34253
Tripura,2021,4,Unknown,29889
Tripura,2022,1,Unknown,229161
Tripura,2022,1,Unknown,62906
Tripura,2022,1,Unknown,62764
Tripura,2022,1,Unknown,58694
Tripura,2022,1,Unknown,53356
Tripura,2022,1,Unknown,46680
Tripura,2022,1,Unknown,36592
Tripura,2022,1,Unknown,31971
Tripura,2022,2,Unknown,242041
Tripura,2022,2,Unknown,66602
Tripura,2022,2,Unknown,66478
Tripura,2022,2,Unknown,62140
Tripura,2022,2,Unknown,56510
Tripura,2022,2,Unknown,49424
Tripura,2022,2,Unknown,38683
Tripura,2022,2,Unknown,33904
Tripura,2022,3,Unknown,255161
Tripura,2022,3,Unknown,70255
Tripura,2022,3,Unknown,70107
Tripura,2022,3,Unknown,65452
Tripura,2022,3,Unknown,59506
Tripura,2022,3,Unknown,52074
Tripura,2022,3,Unknown,40758
Tripura,2022,3,Unknown,35830
Tripura,2022,4,Unknown,267713
Tripura,2022,4,Unknown,73240
Tripura,2022,4,Unknown,73117
Tripura,2022,4,Unknown,68352
Tripura,2022,4,Unknown,62115
Tripura,2022,4,Unknown,54280
Tripura,2022,4,Unknown,42490
Tripura,2022,4,Unknown,37434
Tripura,2023,1,Unknown,280021
Tripura,2023,1,Unknown,76900
Tripura,2023,1,Unknown,76631
Tripura,2023,1,Unknown,71616
Tripura,2023,1,Unknown,65137
Tripura,2023,1,Unknown,56918
Tripura,2023,1,Unknown,44453
Tripura,2023,1,Unknown,39208
Tripura,2023,2,Unknown,291531
Tripura,2023,2,Unknown,80758
Tripura,2023,2,Unknown,80248
Tripura,2023,2,Unknown,74840
Tripura,2023,2,Unknown,68250
Tripura,2023,2,Unknown,59728
Tripura,2023,2,Unknown,46636
Tripura,2023,2,Unknown,41033
Tripura,2023,3,Unknown,303494
Tripura,2023,3,Unknown,84329
Tripura,2023,3,Unknown,83713
Tripura,2023,3,Unknown,78079
Tripura,2023,3,Unknown,71255
Tripura,2023,3,Unknown,62353
Tripura,2023,3,Unknown,48652
Tripura,2023,3,Unknown,42803
Tripura,2023,4,Unknown,315337
Tripura,2023,4,Unknown,87910
Tripura,2023,4,Unknown,87397
Tripura,2023,4,Unknown,81280
Tripura,2023,4,Unknown,74242
Tripura,2023,4,Unknown,64896
Tripura,2023,4,Unknown,50673
Tripura,2023,4,Unknown,44609
Tripura,2024,1,Unknown,328332
Tripura,2024,1,Unknown,92008
Tripura,2024,1,Unknown,91509
Tripura,2024,1,Unknown,84974
Tripura,2024,1,Unknown,77781
Tripura,2024,1,Unknown,67846
Tripura,2024,1,Unknown,53079
Tripura,2024,1,Unknown,46606
Tripura,2024,2,Unknown,341477
Tripura,2024,2,Unknown,95889
Tripura,2024,2,Unknown,95400
Tripura,2024,2,Unknown,88558
Tripura,2024,2,Unknown,81049
Tripura,2024,2,Unknown,70600
Tripura,2024,2,Unknown,55217
Tripura,2024,2,Unknown,48534
Tripura,2024,3,Unknown,344910
Tripura,2024,3,Unknown,103849
Tripura,2024,3,Unknown,92687
Tripura,2024,3,Unknown,88785
Tripura,2024,3,Unknown,88030
Tripura,2024,3,Unknown,79489
Tripura,2024,3,Unknown,63383
Tripura,2024,3,Unknown,55203
Tripura,2024,4,Unknown,355845
Tripura,2024,4,Unknown,107812
Tripura,2024,4,Unknown,96003
Tripura,2024,4,Unknown,91963
Tripura,2024,4,Unknown,91382
Tripura,2024,4,Unknown,82769
Tripura,2024,4,Unknown,65864
Tripura,2024,4,Unknown,57278
Uttar Pradesh,2018,1,Unknown,448768
Uttar Pradesh,2018,1,Unknown,380070
Uttar Pradesh,2018,1,Unknown,329683
Uttar Pradesh,2018,1,Unknown,220198
Uttar Pradesh,2018,1,Unknown,208389
Uttar Pradesh,2018,1,Unknown,206788
Uttar Pradesh,2018,1,Unknown,148387
Uttar Pradesh,2018,1,Unknown,132769
Uttar Pradesh,2018,1,Unknown,123619
Uttar Pradesh,2018,1,Unknown,112369
Uttar Pradesh,2018,2,Unknown,586350
Uttar Pradesh,2018,2,Unknown,506261
Uttar Pradesh,2018,2,Unknown,434115
Uttar Pradesh,2018,2,Unknown,297113
Uttar Pradesh,2018,2,Unknown,288325
Uttar Pradesh,2018,2,Unknown,285101
Uttar Pradesh,2018,2,Unknown,205298
Uttar Pradesh,2018,2,Unknown,181126
Uttar Pradesh,2018,2,Unknown,167212
Uttar Pradesh,2018,2,Unknown,152939
Uttar Pradesh,2018,3,Unknown,727480
Uttar Pradesh,2018,3,Unknown,620328
Uttar Pradesh,2018,3,Unknown,538532
Uttar Pradesh,2018,3,Unknown,363743
Uttar Pradesh,2018,3,Unknown,352604
Uttar Pradesh,2018,3,Unknown,349250
Uttar Pradesh,2018,3,Unknown,257453
Uttar Pradesh,2018,3,Unknown,224409
Uttar Pradesh,2018,3,Unknown,205977
Uttar Pradesh,2018,3,Unknown,187467
Uttar Pradesh,2018,4,Unknown,951342
Uttar Pradesh,2018,4,Unknown,765152
Uttar Pradesh,2018,4,Unknown,713372
Uttar Pradesh,2018,4,Unknown,451019
Uttar Pradesh,2018,4,Unknown,447144
Uttar Pradesh,2018,4,Unknown,434315
Uttar Pradesh,2018,4,Unknown,322749
Uttar Pradesh,2018,4,Unknown,279761
Uttar Pradesh,2018,4,Unknown,258843
Uttar Pradesh,2018,4,Unknown,233073
Uttar Pradesh,2019,1,Unknown,1143614
Uttar Pradesh,2019,1,Unknown,896208
Uttar Pradesh,2019,1,Unknown,859583
Uttar Pradesh,2019,1,Unknown,532230
Uttar Pradesh,2019,1,Unknown,524667
Uttar Pradesh,2019,1,Unknown,511583
Uttar Pradesh,2019,1,Unknown,392222
Uttar Pradesh,2019,1,Unknown,336196
Uttar Pradesh,2019,1,Unknown,311930
Uttar Pradesh,2019,1,Unknown,279714
Uttar Pradesh,2019,2,Unknown,1282816
Uttar Pradesh,2019,2,Unknown,1011470
Uttar Pradesh,2019,2,Unknown,975605
Uttar Pradesh,2019,2,Unknown,602739
Uttar Pradesh,2019,2,Unknown,585796
Uttar Pradesh,2019,2,Unknown,583444
Uttar Pradesh,2019,2,Unknown,461224
Uttar Pradesh,2019,2,Unknown,387961
Uttar Pradesh,2019,2,Unknown,361091
Uttar Pradesh,2019,2,Unknown,318597
Uttar Pradesh,2019,3,Unknown,1415905
Uttar Pradesh,2019,3,Unknown,1124832
Uttar Pradesh,2019,3,Unknown,1088568
Uttar Pradesh,2019,3,Unknown,667277
Uttar Pradesh,2019,3,Unknown,655175
Uttar Pradesh,2019,3,Unknown,639586
Uttar Pradesh,2019,3,Unknown,530228
Uttar Pradesh,2019,3,Unknown,434172
Uttar Pradesh,2019,3,Unknown,408972
Uttar Pradesh,2019,3,Unknown,356146
Uttar Pradesh,2019,4,Unknown,1537791
Uttar Pradesh,2019,4,Unknown,1221681
Uttar Pradesh,2019,4,Unknown,1189357
Uttar Pradesh,2019,4,Unknown,738307
Uttar Pradesh,2019,4,Unknown,718251
Uttar Pradesh,2019,4,Unknown,706509
Uttar Pradesh,2019,4,Unknown,593453
Uttar Pradesh,2019,4,Unknown,483523
Uttar Pradesh,2019,4,Unknown,455353
Uttar Pradesh,2019,4,Unknown,398897
Uttar Pradesh,2020,1,Unknown,1656331
Uttar Pradesh,2020,1,Unknown,1329098
Uttar Pradesh,2020,1,Unknown,1296464
Uttar Pradesh,2020,1,Unknown,816436
Uttar Pradesh,2020,1,Unknown,788847
Uttar Pradesh,2020,1,Unknown,777234
Uttar Pradesh,2020,1,Unknown,668251
Uttar Pradesh,2020,1,Unknown,539316
Uttar Pradesh,2020,1,Unknown,509693
Uttar Pradesh,2020,1,Unknown,452872
Uttar Pradesh,2020,2,Unknown,1756163
Uttar Pradesh,2020,2,Unknown,1434386
Uttar Pradesh,2020,2,Unknown,1399514
Uttar Pradesh,2020,2,Unknown,892787
Uttar Pradesh,2020,2,Unknown,864991
Uttar Pradesh,2020,2,Unknown,851213
Uttar Pradesh,2020,2,Unknown,746336
Uttar Pradesh,2020,2,Unknown,600961
Uttar Pradesh,2020,2,Unknown,566838
Uttar Pradesh,2020,2,Unknown,507342
Uttar Pradesh,2020,3,Unknown,1885370
Uttar Pradesh,2020,3,Unknown,1551932
Uttar Pradesh,2020,3,Unknown,1518450
Uttar Pradesh,2020,3,Unknown,974228
Uttar Pradesh,2020,3,Unknown,941379
Uttar Pradesh,2020,3,Unknown,927313
Uttar Pradesh,2020,3,Unknown,822893
Uttar Pradesh,2020,3,Unknown,661272
Uttar Pradesh,2020,3,Unknown,624570
Uttar Pradesh,2020,3,Unknown,558821
Uttar Pradesh,2020,4,Unknown,2030178
Uttar Pradesh,2020,4,Unknown,1684510
Uttar Pradesh,2020,4,Unknown,1647330
Uttar Pradesh,2020,4,Unknown,1059982
Uttar Pradesh,2020,4,Unknown,1022768
Uttar Pradesh,2020,4,Unknown,1003989
Uttar Pradesh,2020,4,Unknown,900497
Uttar Pradesh,2020,4,Unknown,722618
Uttar Pradesh,2020,4,Unknown,686266
Uttar Pradesh,2020,4,Unknown,611236
Uttar Pradesh,2021,1,Unknown,2181874
Uttar Pradesh,2021,1,Unknown,1813076
Uttar Pradesh,2021,1,Unknown,1773332
Uttar Pradesh,2021,1,Unknown,1143612
Uttar Pradesh,2021,1,Unknown,1100587
Uttar Pradesh,2021,1,Unknown,1079309
Uttar Pradesh,2021,1,Unknown,974389
Uttar Pradesh,2021,1,Unknown,780306
Uttar Pradesh,2021,1,Unknown,741901
Uttar Pradesh,2021,1,Unknown,662143
Uttar Pradesh,2021,2,Unknown,2329954
Uttar Pradesh,2021,2,Unknown,1937173
Uttar Pradesh,2021,2,Unknown,1895314
Uttar Pradesh,2021,2,Unknown,1225800
Uttar Pradesh,2021,2,Unknown,1176708
Uttar Pradesh,2021,2,Unknown,1154661
Uttar Pradesh,2021,2,Unknown,1044788
Uttar Pradesh,2021,2,Unknown,835887
Uttar Pradesh,2021,2,Unknown,794314
Uttar Pradesh,2021,2,Unknown,710778
Uttar Pradesh,2021,3,Unknown,2496114
Uttar Pradesh,2021,3,Unknown,2076033
Uttar Pradesh,2021,3,Unknown,2031752
Uttar Pradesh,2021,3,Unknown,1320432
Uttar Pradesh,2021,3,Unknown,1263050
Uttar Pradesh,2021,3,Unknown,1239725
Uttar Pradesh,2021,3,Unknown,1124720
Uttar Pradesh,2021,3,Unknown,900171
Uttar Pradesh,2021,3,Unknown,853246
Uttar Pradesh,2021,3,Unknown,766809
Uttar Pradesh,2021,4,Unknown,2664034
Uttar Pradesh,2021,4,Unknown,2215886
Uttar Pradesh,2021,4,Unknown,2169109
Uttar Pradesh,2021,4,Unknown,1414447
Uttar Pradesh,2021,4,Unknown,1349794
Uttar Pradesh,2021,4,Unknown,1325315
Uttar Pradesh,2021,4,Unknown,1204274
Uttar Pradesh,2021,4,Unknown,964667
Uttar Pradesh,2021,4,Unknown,911852
Uttar Pradesh,2021,4,Unknown,821986
Uttar Pradesh,2022,1,Unknown,2822463
Uttar Pradesh,2022,1,Unknown,2348173
Uttar Pradesh,2022,1,Unknown,2298103
Uttar Pradesh,2022,1,Unknown,1504572
Uttar Pradesh,2022,1,Unknown,1431918
Uttar Pradesh,2022,1,Unknown,1406056
Uttar Pradesh,2022,1,Unknown,1279852
Uttar Pradesh,2022,1,Unknown,1027283
Uttar Pradesh,2022,1,Unknown,967325
Uttar Pradesh,2022,1,Unknown,875033
Uttar Pradesh,2022,2,Unknown,2973360
Uttar Pradesh,2022,2,Unknown,2474317
Uttar Pradesh,2022,2,Unknown,2421605
Uttar Pradesh,2022,2,Unknown,1590032
Uttar Pradesh,2022,2,Unknown,1510491
Uttar Pradesh,2022,2,Unknown,1483315
Uttar Pradesh,2022,2,Unknown,1351856
Uttar Pradesh,2022,2,Unknown,1086399
Uttar Pradesh,2022,2,Unknown,1020429
Uttar Pradesh,2022,2,Unknown,925536
Uttar Pradesh,2022,3,Unknown,3130224
Uttar Pradesh,2022,3,Unknown,2604663
Uttar Pradesh,2022,3,Unknown,2549377
Uttar Pradesh,2022,3,Unknown,1678668
Uttar Pradesh,2022,3,Unknown,1592126
Uttar Pradesh,2022,3,Unknown,1563730
Uttar Pradesh,2022,3,Unknown,1426154
Uttar Pradesh,2022,3,Unknown,1148103
Uttar Pradesh,2022,3,Unknown,1075255
Uttar Pradesh,2022,3,Unknown,977218
Uttar Pradesh,2022,4,Unknown,3286371
Uttar Pradesh,2022,4,Unknown,2734333
Uttar Pradesh,2022,4,Unknown,2676888
Uttar Pradesh,2022,4,Unknown,1763014
Uttar Pradesh,2022,4,Unknown,1673173
Uttar Pradesh,2022,4,Unknown,1641943
Uttar Pradesh,2022,4,Unknown,1497144
Uttar Pradesh,2022,4,Unknown,1205580
Uttar Pradesh,2022,4,Unknown,1127324
Uttar Pradesh,2022,4,Unknown,1025341
Uttar Pradesh,2023,1,Unknown,3434422
Uttar Pradesh,2023,1,Unknown,2858255
Uttar Pradesh,2023,1,Unknown,2798185
Uttar Pradesh,2023,1,Unknown,1847496
Uttar Pradesh,2023,1,Unknown,1751281
Uttar Pradesh,2023,1,Unknown,1718122
Uttar Pradesh,2023,1,Unknown,1567104
Uttar Pradesh,2023,1,Unknown,1263672
Uttar Pradesh,2023,1,Unknown,1178230
Uttar Pradesh,2023,1,Unknown,1073906
Uttar Pradesh,2023,2,Unknown,3562632
Uttar Pradesh,2023,2,Unknown,2965623
Uttar Pradesh,2023,2,Unknown,2904454
Uttar Pradesh,2023,2,Unknown,1923415
Uttar Pradesh,2023,2,Unknown,1819802
Uttar Pradesh,2023,2,Unknown,1786176
Uttar Pradesh,2023,2,Unknown,1630258
Uttar Pradesh,2023,2,Unknown,1315842
Uttar Pradesh,2023,2,Unknown,1224499
Uttar Pradesh,2023,2,Unknown,1119305
Uttar Pradesh,2023,3,Unknown,3694806
Uttar Pradesh,2023,3,Unknown,3079592
Uttar Pradesh,2023,3,Unknown,3015494
Uttar Pradesh,2023,3,Unknown,2002831
Uttar Pradesh,2023,3,Unknown,1892032
Uttar Pradesh,2023,3,Unknown,1857307
Uttar Pradesh,2023,3,Unknown,1696452
Uttar Pradesh,2023,3,Unknown,1370080
Uttar Pradesh,2023,3,Unknown,1272850
Uttar Pradesh,2023,3,Unknown,1164885
Uttar Pradesh,2023,4,Unknown,3820774
Uttar Pradesh,2023,4,Unknown,3186571
Uttar Pradesh,2023,4,Unknown,3120359
Uttar Pradesh,2023,4,Unknown,2077118
Uttar Pradesh,2023,4,Unknown,1960237
Uttar Pradesh,2023,4,Unknown,1924417
Uttar Pradesh,2023,4,Unknown,1757237
Uttar Pradesh,2023,4,Unknown,1422116
Uttar Pradesh,2023,4,Unknown,1317753
Uttar Pradesh,2023,4,Unknown,1207371
Uttar Pradesh,2024,1,Unknown,3965080
Uttar Pradesh,2024,1,Unknown,3309599
Uttar Pradesh,2024,1,Unknown,3240845
Uttar Pradesh,2024,1,Unknown,2163437
Uttar Pradesh,2024,1,Unknown,2038863
Uttar Pradesh,2024,1,Unknown,2000419
Uttar Pradesh,2024,1,Unknown,1827812
Uttar Pradesh,2024,1,Unknown,1482201
Uttar Pradesh,2024,1,Unknown,1369150
Uttar Pradesh,2024,1,Unknown,1256323
Uttar Pradesh,2024,2,Unknown,4112477
Uttar Pradesh,2024,2,Unknown,3433006
Uttar Pradesh,2024,2,Unknown,3364054
Uttar Pradesh,2024,2,Unknown,2246704
Uttar Pradesh,2024,2,Unknown,2116734
Uttar Pradesh,2024,2,Unknown,2075958
Uttar Pradesh,2024,2,Unknown,1897322
Uttar Pradesh,2024,2,Unknown,1541095
Uttar Pradesh,2024,2,Unknown,1420863
Uttar Pradesh,2024,2,Unknown,1304230
Uttar Pradesh,2024,3,Unknown,4449683
Uttar Pradesh,2024,3,Unknown,3565800
Uttar Pradesh,2024,3,Unknown,3496832
Uttar Pradesh,2024,3,Unknown,2284614
Uttar Pradesh,2024,3,Unknown,2103223
Uttar Pradesh,2024,3,Unknown,2099245
Uttar Pradesh,2024,3,Unknown,2027531
Uttar Pradesh,2024,3,Unknown,1685478
Uttar Pradesh,2024,3,Unknown,1591722
Uttar Pradesh,2024,3,Unknown,1513919
Uttar Pradesh,2024,4,Unknown,4577065
Uttar Pradesh,2024,4,Unknown,3675410
Uttar Pradesh,2024,4,Unknown,3585148
Uttar Pradesh,2024,4,Unknown,2366419
Uttar Pradesh,2024,4,Unknown,2177829
Uttar Pradesh,2024,4,Unknown,2169076
Uttar Pradesh,2024,4,Unknown,2093895
Uttar Pradesh,2024,4,Unknown,1752309
Uttar Pradesh,2024,4,Unknown,1641966
Uttar Pradesh,2024,4,Unknown,1565625
Uttarakhand,2018,1,Unknown,147998
Uttarakhand,2018,1,Unknown,104823
Uttarakhand,2018,1,Unknown,100236
Uttarakhand,2018,1,Unknown,49083
Uttarakhand,2018,1,Unknown,20425
Uttarakhand,2018,1,Unknown,13030
Uttarakhand,2018,1,Unknown,11367
Uttarakhand,2018,1,Unknown,8836
Uttarakhand,2018,1,Unknown,7493
Uttarakhand,2018,1,Unknown,5816
Uttarakhand,2018,2,Unknown,198296
Uttarakhand,2018,2,Unknown,140718
Uttarakhand,2018,2,Unknown,132549
Uttarakhand,2018,2,Unknown,65142
Uttarakhand,2018,2,Unknown,28153
Uttarakhand,2018,2,Unknown,18021
Uttarakhand,2018,2,Unknown,15473
Uttarakhand,2018,2,Unknown,12486
Uttarakhand,2018,2,Unknown,10502
Uttarakhand,2018,2,Unknown,8227
Uttarakhand,2018,3,Unknown,246477
Uttarakhand,2018,3,Unknown,174526
Uttarakhand,2018,3,Unknown,162754
Uttarakhand,2018,3,Unknown,79936
Uttarakhand,2018,3,Unknown,36059
Uttarakhand,2018,3,Unknown,23575
Uttarakhand,2018,3,Unknown,20152
Uttarakhand,2018,3,Unknown,16483
Uttarakhand,2018,3,Unknown,14112
Uttarakhand,2018,3,Unknown,10793
Uttarakhand,2018,4,Unknown,306969
Uttarakhand,2018,4,Unknown,217634
Uttarakhand,2018,4,Unknown,200079
Uttarakhand,2018,4,Unknown,98591
Uttarakhand,2018,4,Unknown,45898
Uttarakhand,2018,4,Unknown,30089
Uttarakhand,2018,4,Unknown,26282
Uttarakhand,2018,4,Unknown,21378
Uttarakhand,2018,4,Unknown,18391
Uttarakhand,2018,4,Unknown,14114
Uttarakhand,2019,1,Unknown,369578
Uttarakhand,2019,1,Unknown,262411
Uttarakhand,2019,1,Unknown,238514
Uttarakhand,2019,1,Unknown,118824
Uttarakhand,2019,1,Unknown,56173
Uttarakhand,2019,1,Unknown,37689
Uttarakhand,2019,1,Unknown,33092
Uttarakhand,2019,1,Unknown,26621
Uttarakhand,2019,1,Unknown,23274
Uttarakhand,2019,1,Unknown,17873
Uttarakhand,2019,2,Unknown,428353
Uttarakhand,2019,2,Unknown,299436
Uttarakhand,2019,2,Unknown,266958
Uttarakhand,2019,2,Unknown,137114
Uttarakhand,2019,2,Unknown,65607
Uttarakhand,2019,2,Unknown,45652
Uttarakhand,2019,2,Unknown,39593
Uttarakhand,2019,2,Unknown,32308
Uttarakhand,2019,2,Unknown,28063
Uttarakhand,2019,2,Unknown,21969
