state,year,quarter,pincode,registered_users
Telangana,2019,2,Unknown,242007
Telangana,2019,2,Unknown,136968
Telangana,2019,2,Unknown,132856
Telangana,2019,2,Unknown,113344
Telangana,2019,2,Unknown,110276
Telangana,2019,2,Unknown,109098
Telangana,2019,2,Unknown,107543
Telangana,2019,2,Unknown,105786
Telangana,2019,2,Unknown,104692
Telangana,2019,2,Unknown,104250
Telangana,2019,3,Unknown,261019
Telangana,2019,3,Unknown,151140
Telangana,2019,3,Unknown,147716
Telangana,2019,3,Unknown,125011
Telangana,2019,3,Unknown,122840
Telangana,2019,3,Unknown,120841
Telangana,2019,3,Unknown,116709
Telangana,2019,3,Unknown,116204
Telangana,2019,3,Unknown,112642
Telangana,2019,3,Unknown,112128
Telangana,2019,4,Unknown,279498
Telangana,2019,4,Unknown,165518
Telangana,2019,4,Unknown,163234
Telangana,2019,4,Unknown,137330
Telangana,2019,4,Unknown,136530
Telangana,2019,4,Unknown,131225
Telangana,2019,4,Unknown,127455
Telangana,2019,4,Unknown,124539
Telangana,2019,4,Unknown,120627
Telangana,2019,4,Unknown,119900
Telangana,2020,1,Unknown,296003
Telangana,2020,1,Unknown,179037
Telangana,2020,1,Unknown,177789
Telangana,2020,1,Unknown,150197
Telangana,2020,1,Unknown,148821
Telangana,2020,1,Unknown,140426
Telangana,2020,1,Unknown,137674
Telangana,2020,1,Unknown,131969
Telangana,2020,1,Unknown,128750
Telangana,2020,1,Unknown,127812
Telangana,2020,2,Unknown,309469
Telangana,2020,2,Unknown,191796
Telangana,2020,2,Unknown,190988
Telangana,2020,2,Unknown,161851
Telangana,2020,2,Unknown,158980
Telangana,2020,2,Unknown,148574
Telangana,2020,2,Unknown,147485
Telangana,2020,2,Unknown,137595
Telangana,2020,2,Unknown,137551
Telangana,2020,2,Unknown,135673
Telangana,2020,3,Unknown,328018
Telangana,2020,3,Unknown,207595
Telangana,2020,3,Unknown,206235
Telangana,2020,3,Unknown,177153
Telangana,2020,3,Unknown,171640
Telangana,2020,3,Unknown,159071
Telangana,2020,3,Unknown,158992
Telangana,2020,3,Unknown,148439
Telangana,2020,3,Unknown,146501
Telangana,2020,3,Unknown,145433
Telangana,2020,4,Unknown,350832
Telangana,2020,4,Unknown,224585
Telangana,2020,4,Unknown,223960
Telangana,2020,4,Unknown,196413
Telangana,2020,4,Unknown,185974
Telangana,2020,4,Unknown,172249
Telangana,2020,4,Unknown,170938
Telangana,2020,4,Unknown,160918
Telangana,2020,4,Unknown,158383
Telangana,2020,4,Unknown,157587
Telangana,2021,1,Unknown,375272
Telangana,2021,1,Unknown,240644
Telangana,2021,1,Unknown,240435
Telangana,2021,1,Unknown,211989
Telangana,2021,1,Unknown,200132
Telangana,2021,1,Unknown,185174
Telangana,2021,1,Unknown,183186
Telangana,2021,1,Unknown,172567
Telangana,2021,1,Unknown,169755
Telangana,2021,1,Unknown,169256
Telangana,2021,2,Unknown,398987
Telangana,2021,2,Unknown,256261
Telangana,2021,2,Unknown,255966
Telangana,2021,2,Unknown,225800
Telangana,2021,2,Unknown,213471
Telangana,2021,2,Unknown,197484
Telangana,2021,2,Unknown,195017
Telangana,2021,2,Unknown,183754
Telangana,2021,2,Unknown,180657
Telangana,2021,2,Unknown,180244
Telangana,2021,3,Unknown,425197
Telangana,2021,3,Unknown,273576
Telangana,2021,3,Unknown,273534
Telangana,2021,3,Unknown,241011
Telangana,2021,3,Unknown,228448
Telangana,2021,3,Unknown,211348
Telangana,2021,3,Unknown,208214
Telangana,2021,3,Unknown,196266
Telangana,2021,3,Unknown,193005
Telangana,2021,3,Unknown,192437
Telangana,2021,4,Unknown,451595
Telangana,2021,4,Unknown,290965
Telangana,2021,4,Unknown,290945
Telangana,2021,4,Unknown,256260
Telangana,2021,4,Unknown,243565
Telangana,2021,4,Unknown,225355
Telangana,2021,4,Unknown,221494
Telangana,2021,4,Unknown,208820
Telangana,2021,4,Unknown,205418
Telangana,2021,4,Unknown,204597
Telangana,2022,1,Unknown,476073
Telangana,2022,1,Unknown,307339
Telangana,2022,1,Unknown,307198
Telangana,2022,1,Unknown,270516
Telangana,2022,1,Unknown,257896
Telangana,2022,1,Unknown,238487
Telangana,2022,1,Unknown,233903
Telangana,2022,1,Unknown,220570
Telangana,2022,1,Unknown,217091
Telangana,2022,1,Unknown,215918
Telangana,2022,2,Unknown,499269
Telangana,2022,2,Unknown,322881
Telangana,2022,2,Unknown,322687
Telangana,2022,2,Unknown,283921
Telangana,2022,2,Unknown,271404
Telangana,2022,2,Unknown,251090
Telangana,2022,2,Unknown,245702
Telangana,2022,2,Unknown,231698
Telangana,2022,2,Unknown,228268
Telangana,2022,2,Unknown,226654
Telangana,2022,3,Unknown,523196
Telangana,2022,3,Unknown,339255
Telangana,2022,3,Unknown,338708
Telangana,2022,3,Unknown,297749
Telangana,2022,3,Unknown,285477
Telangana,2022,3,Unknown,264160
Telangana,2022,3,Unknown,257830
Telangana,2022,3,Unknown,243213
Telangana,2022,3,Unknown,239974
Telangana,2022,3,Unknown,237793
Telangana,2022,4,Unknown,547282
Telangana,2022,4,Unknown,355528
Telangana,2022,4,Unknown,354983
Telangana,2022,4,Unknown,311735
Telangana,2022,4,Unknown,299618
Telangana,2022,4,Unknown,277467
Telangana,2022,4,Unknown,270128
Telangana,2022,4,Unknown,254815
Telangana,2022,4,Unknown,251886
Telangana,2022,4,Unknown,249027
Telangana,2023,1,Unknown,570652
Telangana,2023,1,Unknown,371132
Telangana,2023,1,Unknown,370648
Telangana,2023,1,Unknown,325126
Telangana,2023,1,Unknown,313173
Telangana,2023,1,Unknown,290149
Telangana,2023,1,Unknown,281889
Telangana,2023,1,Unknown,265962
Telangana,2023,1,Unknown,263096
Telangana,2023,1,Unknown,259941
Telangana,2023,2,Unknown,589156
Telangana,2023,2,Unknown,384152
Telangana,2023,2,Unknown,383392
Telangana,2023,2,Unknown,336097
Telangana,2023,2,Unknown,324513
Telangana,2023,2,Unknown,300809
Telangana,2023,2,Unknown,291440
Telangana,2023,2,Unknown,275017
Telangana,2023,2,Unknown,272675
Telangana,2023,2,Unknown,268682
Telangana,2023,3,Unknown,609887
Telangana,2023,3,Unknown,398822
Telangana,2023,3,Unknown,397544
Telangana,2023,3,Unknown,348271
Telangana,2023,3,Unknown,336960
Telangana,2023,3,Unknown,312353
Telangana,2023,3,Unknown,302139
Telangana,2023,3,Unknown,285047
Telangana,2023,3,Unknown,283154
Telangana,2023,3,Unknown,278523
Telangana,2023,4,Unknown,628306
Telangana,2023,4,Unknown,412122
Telangana,2023,4,Unknown,410469
Telangana,2023,4,Unknown,359269
Telangana,2023,4,Unknown,348217
Telangana,2023,4,Unknown,322978
Telangana,2023,4,Unknown,311906
Telangana,2023,4,Unknown,294193
Telangana,2023,4,Unknown,293198
Telangana,2023,4,Unknown,287425
Telangana,2024,1,Unknown,650991
Telangana,2024,1,Unknown,427811
Telangana,2024,1,Unknown,425685
Telangana,2024,1,Unknown,372524
Telangana,2024,1,Unknown,361585
Telangana,2024,1,Unknown,335655
Telangana,2024,1,Unknown,323450
Telangana,2024,1,Unknown,305096
Telangana,2024,1,Unknown,304500
Telangana,2024,1,Unknown,297957
Telangana,2024,2,Unknown,673094
Telangana,2024,2,Unknown,443393
Telangana,2024,2,Unknown,440990
Telangana,2024,2,Unknown,385469
Telangana,2024,2,Unknown,374770
Telangana,2024,2,Unknown,347922
Telangana,2024,2,Unknown,334964
Telangana,2024,2,Unknown,315957
Telangana,2024,2,Unknown,315901
Telangana,2024,2,Unknown,308329
Telangana,2024,3,Unknown,733364
Telangana,2024,3,Unknown,454240
Telangana,2024,3,Unknown,453288
Telangana,2024,3,Unknown,389544
Telangana,2024,3,Unknown,384924
Telangana,2024,3,Unknown,359170
Telangana,2024,3,Unknown,349744
Telangana,2024,3,Unknown,340428
Telangana,2024,3,Unknown,329117
Telangana,2024,3,Unknown,311167
Telangana,2024,4,Unknown,755978
Telangana,2024,4,Unknown,489740
Telangana,2024,4,Unknown,468570
Telangana,2024,4,Unknown,399763
Telangana,2024,4,Unknown,395915
Telangana,2024,4,Unknown,367299
Telangana,2024,4,Unknown,359459
Telangana,2024,4,Unknown,349918
Telangana,2024,4,Unknown,339858
Telangana,2024,4,Unknown,323966
Tripura,2018,1,Unknown,5309
Tripura,2018,1,Unknown,3658
Tripura,2018,1,Unknown,2495
Tripura,2018,1,Unknown,2179
Tripura,2018,1,Unknown,2177
Tripura,2018,1,Unknown,1852
Tripura,2018,1,Unknown,1733
Tripura,2018,1,Unknown,1720
Tripura,2018,1,Unknown,1491
Tripura,2018,1,Unknown,1320
Tripura,2018,2,Unknown,7739
Tripura,2018,2,Unknown,5560
Tripura,2018,2,Unknown,3607
Tripura,2018,2,Unknown,3184
Tripura,2018,2,Unknown,3184
Tripura,2018,2,Unknown,2819
Tripura,2018,2,Unknown,2609
Tripura,2018,2,Unknown,2582
Tripura,2018,2,Unknown,2382
Tripura,2018,2,Unknown,2016
Tripura,2018,3,Unknown,10116
Tripura,2018,3,Unknown,7364
Tripura,2018,3,Unknown,4766
Tripura,2018,3,Unknown,4214
Tripura,2018,3,Unknown,4058
Tripura,2018,3,Unknown,3959
Tripura,2018,3,Unknown,3792
Tripura,2018,3,Unknown,3730
Tripura,2018,3,Unknown,3713
Tripura,2018,3,Unknown,2889
Tripura,2018,4,Unknown,12625
Tripura,2018,4,Unknown,9212
Tripura,2018,4,Unknown,6036
Tripura,2018,4,Unknown,5315
Tripura,2018,4,Unknown,5088
Tripura,2018,4,Unknown,5022
Tripura,2018,4,Unknown,4865
Tripura,2018,4,Unknown,4862
Tripura,2018,4,Unknown,4839
Tripura,2018,4,Unknown,3760
Tripura,2019,1,Unknown,14805
Tripura,2019,1,Unknown,10956
Tripura,2019,1,Unknown,7047
Tripura,2019,1,Unknown,6123
Tripura,2019,1,Unknown,5854
Tripura,2019,1,Unknown,5790
Tripura,2019,1,Unknown,5778
Tripura,2019,1,Unknown,5767
Tripura,2019,1,Unknown,5621
Tripura,2019,1,Unknown,4515
Tripura,2019,2,Unknown,16798
Tripura,2019,2,Unknown,13483
Tripura,2019,2,Unknown,8140
Tripura,2019,2,Unknown,7125
Tripura,2019,2,Unknown,6905
Tripura,2019,2,Unknown,6796
Tripura,2019,2,Unknown,6631
Tripura,2019,2,Unknown,6606
Tripura,2019,2,Unknown,6544
Tripura,2019,2,Unknown,5381
Tripura,2019,3,Unknown,18755
Tripura,2019,3,Unknown,15422
Tripura,2019,3,Unknown,9187
Tripura,2019,3,Unknown,8029
Tripura,2019,3,Unknown,7680
Tripura,2019,3,Unknown,7570
Tripura,2019,3,Unknown,7391
Tripura,2019,3,Unknown,7245
Tripura,2019,3,Unknown,7186
Tripura,2019,3,Unknown,6016
Tripura,2019,4,Unknown,20197
Tripura,2019,4,Unknown,16676
Tripura,2019,4,Unknown,9937
Tripura,2019,4,Unknown,8739
Tripura,2019,4,Unknown,8512
Tripura,2019,4,Unknown,8365
Tripura,2019,4,Unknown,8090
Tripura,2019,4,Unknown,8025
Tripura,2019,4,Unknown,7836
Tripura,2019,4,Unknown,6624
Tripura,2020,1,Unknown,21861
Tripura,2020,1,Unknown,18173
Tripura,2020,1,Unknown,10847
Tripura,2020,1,Unknown,9526
Tripura,2020,1,Unknown,9306
Tripura,2020,1,Unknown,9131
Tripura,2020,1,Unknown,8844
Tripura,2020,1,Unknown,8712
Tripura,2020,1,Unknown,8417
Tripura,2020,1,Unknown,7325
Tripura,2020,2,Unknown,23830
Tripura,2020,2,Unknown,19686
Tripura,2020,2,Unknown,11961
Tripura,2020,2,Unknown,10583
Tripura,2020,2,Unknown,10419
Tripura,2020,2,Unknown,10138
Tripura,2020,2,Unknown,9850
Tripura,2020,2,Unknown,9468
Tripura,2020,2,Unknown,9103
Tripura,2020,2,Unknown,8237
Tripura,2020,3,Unknown,26184
Tripura,2020,3,Unknown,21525
Tripura,2020,3,Unknown,13199
Tripura,2020,3,Unknown,11961
Tripura,2020,3,Unknown,11419
Tripura,2020,3,Unknown,11221
Tripura,2020,3,Unknown,10988
Tripura,2020,3,Unknown,10417
Tripura,2020,3,Unknown,9861
Tripura,2020,3,Unknown,9264
Tripura,2020,4,Unknown,28351
Tripura,2020,4,Unknown,23114
Tripura,2020,4,Unknown,14333
Tripura,2020,4,Unknown,12945
Tripura,2020,4,Unknown,12369
Tripura,2020,4,Unknown,12123
Tripura,2020,4,Unknown,11861
Tripura,2020,4,Unknown,11111
Tripura,2020,4,Unknown,10586
Tripura,2020,4,Unknown,9999
Tripura,2021,1,Unknown,30415
Tripura,2021,1,Unknown,24761
Tripura,2021,1,Unknown,15407
Tripura,2021,1,Unknown,13875
Tripura,2021,1,Unknown,13259
Tripura,2021,1,Unknown,12991
Tripura,2021,1,Unknown,12718
Tripura,2021,1,Unknown,11835
Tripura,2021,1,Unknown,11404
Tripura,2021,1,Unknown,10728
Tripura,2021,2,Unknown,32443
Tripura,2021,2,Unknown,26398
Tripura,2021,2,Unknown,16480
Tripura,2021,2,Unknown,14961
Tripura,2021,2,Unknown,14184
Tripura,2021,2,Unknown,13953
Tripura,2021,2,Unknown,13618
Tripura,2021,2,Unknown,12688
Tripura,2021,2,Unknown,12171
Tripura,2021,2,Unknown,11526
Tripura,2021,3,Unknown,34754
Tripura,2021,3,Unknown,28328
Tripura,2021,3,Unknown,17676
Tripura,2021,3,Unknown,16110
Tripura,2021,3,Unknown,15161
Tripura,2021,3,Unknown,15042
Tripura,2021,3,Unknown,14630
Tripura,2021,3,Unknown,13681
Tripura,2021,3,Unknown,13030
Tripura,2021,3,Unknown,12462
Tripura,2021,4,Unknown,37053
Tripura,2021,4,Unknown,30202
Tripura,2021,4,Unknown,18860
Tripura,2021,4,Unknown,17294
Tripura,2021,4,Unknown,16156
Tripura,2021,4,Unknown,16098
Tripura,2021,4,Unknown,15668
Tripura,2021,4,Unknown,14625
Tripura,2021,4,Unknown,13875
Tripura,2021,4,Unknown,13336
Tripura,2022,1,Unknown,39256
Tripura,2022,1,Unknown,31986
Tripura,2022,1,Unknown,20017
Tripura,2022,1,Unknown,18503
Tripura,2022,1,Unknown,17110
Tripura,2022,1,Unknown,17110
Tripura,2022,1,Unknown,16672
Tripura,2022,1,Unknown,15580
Tripura,2022,1,Unknown,14684
Tripura,2022,1,Unknown,14236
Tripura,2022,2,Unknown,41385
Tripura,2022,2,Unknown,33780
Tripura,2022,2,Unknown,21113
Tripura,2022,2,Unknown,19586
Tripura,2022,2,Unknown,18129
Tripura,2022,2,Unknown,18019
Tripura,2022,2,Unknown,17628
Tripura,2022,2,Unknown,16480
Tripura,2022,2,Unknown,15483
Tripura,2022,2,Unknown,14996
Tripura,2022,3,Unknown,43603
Tripura,2022,3,Unknown,35586
Tripura,2022,3,Unknown,22254
Tripura,2022,3,Unknown,20683
Tripura,2022,3,Unknown,19108
Tripura,2022,3,Unknown,19010
Tripura,2022,3,Unknown,18606
Tripura,2022,3,Unknown,17384
Tripura,2022,3,Unknown,16301
Tripura,2022,3,Unknown,15835
Tripura,2022,4,Unknown,45881
Tripura,2022,4,Unknown,37391
Tripura,2022,4,Unknown,23420
Tripura,2022,4,Unknown,21582
Tripura,2022,4,Unknown,20070
Tripura,2022,4,Unknown,19938
Tripura,2022,4,Unknown,19534
Tripura,2022,4,Unknown,18162
Tripura,2022,4,Unknown,17130
Tripura,2022,4,Unknown,16550
Tripura,2023,1,Unknown,47966
Tripura,2023,1,Unknown,39083
Tripura,2023,1,Unknown,24513
Tripura,2023,1,Unknown,22645
Tripura,2023,1,Unknown,21041
Tripura,2023,1,Unknown,20863
Tripura,2023,1,Unknown,20432
Tripura,2023,1,Unknown,18988
Tripura,2023,1,Unknown,17910
Tripura,2023,1,Unknown,17294
Tripura,2023,2,Unknown,49774
Tripura,2023,2,Unknown,40656
Tripura,2023,2,Unknown,25471
Tripura,2023,2,Unknown,23741
Tripura,2023,2,Unknown,21944
Tripura,2023,2,Unknown,21674
Tripura,2023,2,Unknown,21308
Tripura,2023,2,Unknown,19828
Tripura,2023,2,Unknown,18612
Tripura,2023,2,Unknown,18122
Tripura,2023,3,Unknown,51710
Tripura,2023,3,Unknown,42296
Tripura,2023,3,Unknown,26501
Tripura,2023,3,Unknown,24740
Tripura,2023,3,Unknown,22858
Tripura,2023,3,Unknown,22537
Tripura,2023,3,Unknown,22215
Tripura,2023,3,Unknown,20643
Tripura,2023,3,Unknown,19353
Tripura,2023,3,Unknown,18913
Tripura,2023,4,Unknown,53590
Tripura,2023,4,Unknown,43963
Tripura,2023,4,Unknown,27509
Tripura,2023,4,Unknown,25835
Tripura,2023,4,Unknown,23792
Tripura,2023,4,Unknown,23365
Tripura,2023,4,Unknown,23095
Tripura,2023,4,Unknown,21559
Tripura,2023,4,Unknown,20080
Tripura,2023,4,Unknown,19663
Tripura,2024,1,Unknown,55660
Tripura,2024,1,Unknown,45730
Tripura,2024,1,Unknown,28606
Tripura,2024,1,Unknown,26998
Tripura,2024,1,Unknown,24857
Tripura,2024,1,Unknown,24298
Tripura,2024,1,Unknown,24074
Tripura,2024,1,Unknown,22546
Tripura,2024,1,Unknown,20846
Tripura,2024,1,Unknown,20572
Tripura,2024,2,Unknown,57878
Tripura,2024,2,Unknown,47558
Tripura,2024,2,Unknown,29750
Tripura,2024,2,Unknown,28149
Tripura,2024,2,Unknown,25934
Tripura,2024,2,Unknown,25207
Tripura,2024,2,Unknown,25040
Tripura,2024,2,Unknown,23516
Tripura,2024,2,Unknown,21640
Tripura,2024,2,Unknown,21380
Tripura,2024,3,Unknown,48938
Tripura,2024,3,Unknown,40124
Tripura,2024,3,Unknown,33172
Tripura,2024,3,Unknown,29635
Tripura,2024,3,Unknown,27688
Tripura,2024,3,Unknown,25211
Tripura,2024,3,Unknown,22726
Tripura,2024,3,Unknown,22343
Tripura,2024,3,Unknown,21588
Tripura,2024,3,Unknown,20605
Tripura,2024,4,Unknown,50251
Tripura,2024,4,Unknown,41290
Tripura,2024,4,Unknown,33925
Tripura,2024,4,Unknown,30559
Tripura,2024,4,Unknown,28683
Tripura,2024,4,Unknown,26192
Tripura,2024,4,Unknown,23555
Tripura,2024,4,Unknown,23042
Tripura,2024,4,Unknown,22303
Tripura,2024,4,Unknown,21107
Uttar Pradesh,2018,1,Unknown,114625
Uttar Pradesh,2018,1,Unknown,56583
Uttar Pradesh,2018,1,Unknown,54783
Uttar Pradesh,2018,1,Unknown,51023
Uttar Pradesh,2018,1,Unknown,49362
Uttar Pradesh,2018,1,Unknown,42420
Uttar Pradesh,2018,1,Unknown,41193
Uttar Pradesh,2018,1,Unknown,38782
Uttar Pradesh,2018,1,Unknown,38589
Uttar Pradesh,2018,1,Unknown,37654
Uttar Pradesh,2018,2,Unknown,151073
Uttar Pradesh,2018,2,Unknown,72411
Uttar Pradesh,2018,2,Unknown,71991
Uttar Pradesh,2018,2,Unknown,68114
Uttar Pradesh,2018,2,Unknown,63900
Uttar Pradesh,2018,2,Unknown,54856
Uttar Pradesh,2018,2,Unknown,53985
Uttar Pradesh,2018,2,Unknown,51161
Uttar Pradesh,2018,2,Unknown,50249
Uttar Pradesh,2018,2,Unknown,49291
Uttar Pradesh,2018,3,Unknown,188664
Uttar Pradesh,2018,3,Unknown,89958
Uttar Pradesh,2018,3,Unknown,88997
Uttar Pradesh,2018,3,Unknown,81996
Uttar Pradesh,2018,3,Unknown,77173
Uttar Pradesh,2018,3,Unknown,66777
Uttar Pradesh,2018,3,Unknown,66265
Uttar Pradesh,2018,3,Unknown,63092
Uttar Pradesh,2018,3,Unknown,62616
Uttar Pradesh,2018,3,Unknown,61745
Uttar Pradesh,2018,4,Unknown,250205
Uttar Pradesh,2018,4,Unknown,118561
Uttar Pradesh,2018,4,Unknown,115602
Uttar Pradesh,2018,4,Unknown,99215
Uttar Pradesh,2018,4,Unknown,98765
Uttar Pradesh,2018,4,Unknown,83251
Uttar Pradesh,2018,4,Unknown,83096
Uttar Pradesh,2018,4,Unknown,82743
Uttar Pradesh,2018,4,Unknown,81787
Uttar Pradesh,2018,4,Unknown,81781
Uttar Pradesh,2019,1,Unknown,301260
Uttar Pradesh,2019,1,Unknown,144046
Uttar Pradesh,2019,1,Unknown,135947
Uttar Pradesh,2019,1,Unknown,118300
Uttar Pradesh,2019,1,Unknown,115266
Uttar Pradesh,2019,1,Unknown,103700
Uttar Pradesh,2019,1,Unknown,98500
Uttar Pradesh,2019,1,Unknown,98424
Uttar Pradesh,2019,1,Unknown,97239
Uttar Pradesh,2019,1,Unknown,95743
Uttar Pradesh,2019,2,Unknown,336709
Uttar Pradesh,2019,2,Unknown,163175
Uttar Pradesh,2019,2,Unknown,150570
Uttar Pradesh,2019,2,Unknown,132350
Uttar Pradesh,2019,2,Unknown,127093
Uttar Pradesh,2019,2,Unknown,120848
Uttar Pradesh,2019,2,Unknown,114100
Uttar Pradesh,2019,2,Unknown,110497
Uttar Pradesh,2019,2,Unknown,107652
Uttar Pradesh,2019,2,Unknown,106204
Uttar Pradesh,2019,3,Unknown,369425
Uttar Pradesh,2019,3,Unknown,181701
Uttar Pradesh,2019,3,Unknown,164576
Uttar Pradesh,2019,3,Unknown,145568
Uttar Pradesh,2019,3,Unknown,139053
Uttar Pradesh,2019,3,Unknown,138117
Uttar Pradesh,2019,3,Unknown,129231
Uttar Pradesh,2019,3,Unknown,121814
Uttar Pradesh,2019,3,Unknown,117632
Uttar Pradesh,2019,3,Unknown,116900
Uttar Pradesh,2019,4,Unknown,398548
Uttar Pradesh,2019,4,Unknown,198846
Uttar Pradesh,2019,4,Unknown,177022
Uttar Pradesh,2019,4,Unknown,157783
Uttar Pradesh,2019,4,Unknown,156516
Uttar Pradesh,2019,4,Unknown,149208
Uttar Pradesh,2019,4,Unknown,142373
Uttar Pradesh,2019,4,Unknown,132136
Uttar Pradesh,2019,4,Unknown,128979
Uttar Pradesh,2019,4,Unknown,126492
Uttar Pradesh,2020,1,Unknown,425915
Uttar Pradesh,2020,1,Unknown,216851
Uttar Pradesh,2020,1,Unknown,188483
Uttar Pradesh,2020,1,Unknown,176490
Uttar Pradesh,2020,1,Unknown,170164
Uttar Pradesh,2020,1,Unknown,159892
Uttar Pradesh,2020,1,Unknown,156932
Uttar Pradesh,2020,1,Unknown,145252
Uttar Pradesh,2020,1,Unknown,142149
Uttar Pradesh,2020,1,Unknown,134788
Uttar Pradesh,2020,2,Unknown,445271
Uttar Pradesh,2020,2,Unknown,233893
Uttar Pradesh,2020,2,Unknown,198973
Uttar Pradesh,2020,2,Unknown,197204
Uttar Pradesh,2020,2,Unknown,181101
Uttar Pradesh,2020,2,Unknown,171693
Uttar Pradesh,2020,2,Unknown,168162
Uttar Pradesh,2020,2,Unknown,163186
Uttar Pradesh,2020,2,Unknown,150626
Uttar Pradesh,2020,2,Unknown,148286
Uttar Pradesh,2020,3,Unknown,472490
Uttar Pradesh,2020,3,Unknown,254167
Uttar Pradesh,2020,3,Unknown,217344
Uttar Pradesh,2020,3,Unknown,212086
Uttar Pradesh,2020,3,Unknown,195737
Uttar Pradesh,2020,3,Unknown,187222
Uttar Pradesh,2020,3,Unknown,180262
Uttar Pradesh,2020,3,Unknown,179148
Uttar Pradesh,2020,3,Unknown,163682
Uttar Pradesh,2020,3,Unknown,161850
Uttar Pradesh,2020,4,Unknown,504506
Uttar Pradesh,2020,4,Unknown,275685
Uttar Pradesh,2020,4,Unknown,240152
Uttar Pradesh,2020,4,Unknown,227351
Uttar Pradesh,2020,4,Unknown,212043
Uttar Pradesh,2020,4,Unknown,203632
Uttar Pradesh,2020,4,Unknown,199145
Uttar Pradesh,2020,4,Unknown,193284
Uttar Pradesh,2020,4,Unknown,180332
Uttar Pradesh,2020,4,Unknown,177265
Uttar Pradesh,2021,1,Unknown,541127
Uttar Pradesh,2021,1,Unknown,296638
Uttar Pradesh,2021,1,Unknown,260999
Uttar Pradesh,2021,1,Unknown,243576
Uttar Pradesh,2021,1,Unknown,228468
Uttar Pradesh,2021,1,Unknown,218966
Uttar Pradesh,2021,1,Unknown,215857
Uttar Pradesh,2021,1,Unknown,207823
Uttar Pradesh,2021,1,Unknown,195695
Uttar Pradesh,2021,1,Unknown,191862
Uttar Pradesh,2021,2,Unknown,577428
Uttar Pradesh,2021,2,Unknown,317155
Uttar Pradesh,2021,2,Unknown,280019
Uttar Pradesh,2021,2,Unknown,259579
Uttar Pradesh,2021,2,Unknown,243997
Uttar Pradesh,2021,2,Unknown,233826
Uttar Pradesh,2021,2,Unknown,231243
Uttar Pradesh,2021,2,Unknown,221839
Uttar Pradesh,2021,2,Unknown,209784
Uttar Pradesh,2021,2,Unknown,205129
Uttar Pradesh,2021,3,Unknown,618043
Uttar Pradesh,2021,3,Unknown,340418
Uttar Pradesh,2021,3,Unknown,301296
Uttar Pradesh,2021,3,Unknown,277408
Uttar Pradesh,2021,3,Unknown,261291
Uttar Pradesh,2021,3,Unknown,250431
Uttar Pradesh,2021,3,Unknown,248285
Uttar Pradesh,2021,3,Unknown,237827
Uttar Pradesh,2021,3,Unknown,225790
Uttar Pradesh,2021,3,Unknown,220275
Uttar Pradesh,2021,4,Unknown,659549
Uttar Pradesh,2021,4,Unknown,363860
Uttar Pradesh,2021,4,Unknown,322687
Uttar Pradesh,2021,4,Unknown,295293
Uttar Pradesh,2021,4,Unknown,278720
Uttar Pradesh,2021,4,Unknown,267154
Uttar Pradesh,2021,4,Unknown,265421
Uttar Pradesh,2021,4,Unknown,254063
Uttar Pradesh,2021,4,Unknown,241620
Uttar Pradesh,2021,4,Unknown,235384
Uttar Pradesh,2022,1,Unknown,698600
Uttar Pradesh,2022,1,Unknown,385906
Uttar Pradesh,2022,1,Unknown,342842
Uttar Pradesh,2022,1,Unknown,312146
Uttar Pradesh,2022,1,Unknown,295067
Uttar Pradesh,2022,1,Unknown,282898
Uttar Pradesh,2022,1,Unknown,281578
Uttar Pradesh,2022,1,Unknown,269413
Uttar Pradesh,2022,1,Unknown,256505
Uttar Pradesh,2022,1,Unknown,249614
Uttar Pradesh,2022,2,Unknown,735907
Uttar Pradesh,2022,2,Unknown,407033
Uttar Pradesh,2022,2,Unknown,362067
Uttar Pradesh,2022,2,Unknown,328207
Uttar Pradesh,2022,2,Unknown,310735
Uttar Pradesh,2022,2,Unknown,297920
Uttar Pradesh,2022,2,Unknown,296944
Uttar Pradesh,2022,2,Unknown,284353
Uttar Pradesh,2022,2,Unknown,270738
Uttar Pradesh,2022,2,Unknown,263278
Uttar Pradesh,2022,3,Unknown,774591
Uttar Pradesh,2022,3,Unknown,428994
Uttar Pradesh,2022,3,Unknown,382248
Uttar Pradesh,2022,3,Unknown,344791
Uttar Pradesh,2022,3,Unknown,327083
Uttar Pradesh,2022,3,Unknown,313513
Uttar Pradesh,2022,3,Unknown,312774
Uttar Pradesh,2022,3,Unknown,300022
Uttar Pradesh,2022,3,Unknown,285618
Uttar Pradesh,2022,3,Unknown,277452
Uttar Pradesh,2022,4,Unknown,814008
Uttar Pradesh,2022,4,Unknown,451153
Uttar Pradesh,2022,4,Unknown,402243
Uttar Pradesh,2022,4,Unknown,361474
Uttar Pradesh,2022,4,Unknown,343249
Uttar Pradesh,2022,4,Unknown,328666
Uttar Pradesh,2022,4,Unknown,328252
Uttar Pradesh,2022,4,Unknown,316051
Uttar Pradesh,2022,4,Unknown,300073
Uttar Pradesh,2022,4,Unknown,291813
Uttar Pradesh,2023,1,Unknown,851451
Uttar Pradesh,2023,1,Unknown,472156
Uttar Pradesh,2023,1,Unknown,421148
Uttar Pradesh,2023,1,Unknown,377174
Uttar Pradesh,2023,1,Unknown,358519
Uttar Pradesh,2023,1,Unknown,343215
Uttar Pradesh,2023,1,Unknown,342913
Uttar Pradesh,2023,1,Unknown,331246
